qid,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
1012487,6.25,4.17,2.08,0,0,2.08,6.25,0,0,0,0,14.58,2.08,0,0,6.25,0,6.25,6.25,2.08,2.08,0,2.08,0,0,6.25,0,0,0,2.08
1012547,8.59,4.29,4.29,0,2.45,1.23,11.04,0,0,0,2.45,8.59,0,1.84,0.61,3.07,1.23,4.29,9.2,1.23,1.84,6.75,0.61,0,1.23,1.23,0,0,0,1.23
1012631,0,0,0,0,0,0,6.25,0,0,0,3.12,3.12,3.12,0,0,0,0,0,9.38,0,6.25,3.12,0,0,6.25,3.12,0,6.25,0,0
1012651,4,4,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0
1012781,4.44,0,4.44,4.44,0,0,6.67,0,0,0,2.22,4.44,0,2.22,0,0,2.22,0,2.22,0,0,2.22,0,0,4.44,4.44,0,0,0,0
1012866,0,0,0,0,0,0,20,6.67,0,13.33,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
1013040,3.03,3.03,0,0,0,0,9.09,0,0,0,6.06,3.03,0,3.03,0,0,0,0,12.12,0,3.03,9.09,0,0,12.12,0,6.06,9.09,0,0
1013193,7.14,5.36,1.79,0,1.79,0,3.57,0,0,0,1.79,8.93,5.36,0,0,0,3.57,0,5.36,0,0,3.57,1.79,0,1.79,0,0,0,0,1.79
1015780,5.36,3.57,1.79,1.79,0,0,0,0,0,0,0,14.29,5.36,5.36,1.79,3.57,0,1.79,7.14,0,5.36,1.79,1.79,0,7.14,0,0,0,0,0
1015789,0,0,0,0,0,0,3.7,0,0,0,0,3.7,3.7,0,0,0,0,0,18.52,7.41,7.41,3.7,0,0,11.11,0,0,0,0,0
1016098,4.41,1.47,2.94,0,0,1.47,7.35,4.41,0,0,5.88,5.88,1.47,2.94,0,0,0,1.47,14.71,4.41,1.47,2.94,1.47,4.41,8.82,0,0,10.29,1.47,0
1016154,1.54,1.54,0,0,0,0,7.69,0,0,0,4.62,9.23,0,1.54,3.08,1.54,1.54,1.54,1.54,1.54,0,0,0,0,1.54,4.62,0,0,0,0
1016790,0,0,0,0,0,0,6.98,0,0,2.33,4.65,3.49,0,2.33,0,1.16,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0
1017626,0,0,0,0,0,0,0,0,0,0,0,3.64,0,0,0,3.64,0,3.64,7.27,0,7.27,0,0,0,9.09,1.82,0,0,0,0
1017863,7.58,7.58,0,0,0,0,10.61,0,0,0,6.06,3.03,0,1.52,0,0,1.52,0,7.58,0,0,1.52,4.55,1.52,3.03,4.55,3.03,0,0,0
1019026,2.38,2.38,0,0,0,0,2.38,0,0,0,0,7.14,0,0,2.38,2.38,0,2.38,4.76,0,2.38,2.38,0,0,0,0,0,0,0,0
1019414,4.62,4.62,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,3.08,3.08,1.54,0,0,0,6.15,9.23,0,1.54,0,0
1019997,0,0,0,0,0,0,7.27,1.82,0,0,3.64,0,0,0,0,0,0,0,10.91,0,1.82,9.09,0,0,1.82,0,0,0,0,1.82
1020762,3.92,3.92,0,0,0,0,5.88,0,0,0,0,13.73,3.92,0,0,5.88,0,7.84,3.92,1.96,0,1.96,0,0,0,3.92,0,0,0,0
1021448,5.36,3.57,1.79,0,1.79,0,8.93,0,0,0,0,3.57,0,1.79,0,0,0,1.79,8.93,5.36,0,3.57,0,0,3.57,1.79,0,0,0,0
1021916,6.98,2.33,4.65,2.33,2.33,2.33,6.98,0,0,0,4.65,4.65,0,0,2.33,4.65,0,2.33,6.98,0,0,4.65,2.33,2.33,0,0,2.33,0,0,0
1021956,2.94,1.47,1.47,0,0,0,7.35,0,0,0,0,7.35,1.47,2.94,1.47,0,1.47,0,10.29,0,7.35,1.47,0,1.47,5.88,1.47,0,0,0,0
1022198,3.96,2.97,0.99,0,0,0,12.87,3.96,0,1.98,6.93,6.93,0.99,1.98,0.99,0.99,0,1.98,8.91,1.98,1.98,4.95,0,0.99,1.98,1.98,0.99,1.98,0,0
1022262,11.48,6.56,4.92,0,4.92,0,6.56,0,0,0,6.56,8.2,0,1.64,1.64,0,4.92,0,19.67,0,6.56,13.11,1.64,0,3.28,1.64,0,0,3.28,4.92
1022273,1.72,1.72,0,0,0,0,12.07,3.45,0,1.72,10.34,8.62,1.72,5.17,0,0,0,1.72,24.14,1.72,1.72,20.69,0,0,3.45,0,0,5.17,0,1.72
1022359,7.46,5.97,1.49,0,0,0,5.97,0,0,0,0,4.48,1.49,0,0,0,0,2.99,16.42,4.48,4.48,10.45,1.49,0,4.48,1.49,0,0,0,0
1022885,3.75,3.75,0,0,0,0,3.75,0,0,0,2.5,10,6.25,0,1.25,1.25,1.25,1.25,6.25,0,2.5,3.75,0,0,3.75,0,0,2.5,0,0
1023878,3.7,3.7,0,0,0,0,7.41,0,0,0,7.41,22.22,0,7.41,0,11.11,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0
1024165,2.33,2.33,0,0,0,0,2.33,0,0,0,2.33,2.33,0,0,0,2.33,0,0,4.65,2.33,0,2.33,0,0,9.3,9.3,0,0,2.33,0
1024195,0,0,0,0,0,0,7.41,0,0,0,0,9.26,1.85,0,0,5.56,1.85,3.7,7.41,1.85,0,5.56,0,0,7.41,0,0,0,0,0
1024404,2.08,2.08,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42,0,2.08,0,0
1024471,4.76,0,4.76,0,2.38,0,2.38,0,0,0,0,11.9,0,0,2.38,4.76,0,4.76,2.38,0,0,0,0,2.38,0,2.38,0,0,0,0
1024592,1.19,0,1.19,0,1.19,0,5.95,0,0,0,3.57,2.38,1.19,0,0,1.19,0,0,5.95,0,2.38,4.76,0,0,3.57,1.19,0,0,1.19,0
1024599,5,2.5,2.5,0,2.5,0,17.5,0,5,0,5,5,2.5,2.5,0,0,0,0,15,12.5,0,2.5,0,0,0,5,10,0,0,0
1024897,0,0,0,0,0,0,7.41,1.85,0,1.85,1.85,12.96,0,1.85,0,0,1.85,9.26,3.7,1.85,0,1.85,0,0,3.7,0,0,0,0,12.96
1024962,0,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,0,0,4.76,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0
1025801,2,2,0,0,0,0,2,0,0,0,0,10,4,2,0,2,2,0,14,2,0,12,0,0,12,2,0,2,2,0
1025924,8.86,6.33,2.53,1.27,0,1.27,6.33,0,0,0,1.27,6.33,0,0,0,2.53,2.53,1.27,2.53,1.27,0,1.27,0,0,2.53,6.33,0,0,0,0
1026395,1.61,1.61,0,0,0,0,3.23,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,8.06,0,8.06,0,0
1026700,10,2,8,0,6,0,6,0,4,0,4,6,0,0,2,2,2,0,14,4,2,4,0,4,0,0,0,0,0,6
1026769,0,0,0,0,0,0,2.22,0,0,0,0,13.33,4.44,2.22,0,4.44,0,6.67,6.67,0,4.44,2.22,0,0,11.11,2.22,0,0,0,0
1026822,0,0,0,0,0,0,9.09,4.55,0,4.55,0,0,0,0,0,0,0,0,13.64,4.55,0,9.09,0,0,22.73,0,0,0,0,0
1026905,2.86,2.86,0,0,0,0,14.29,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,5.71,0,2.86,0,0
1027514,5.56,3.7,1.85,0,1.85,0,5.56,0,0,0,3.7,12.96,1.85,0,0,3.7,3.7,3.7,3.7,1.85,1.85,0,0,0,1.85,9.26,0,0,0,0
1027582,6.74,6.74,0,0,0,0,14.61,0,0,0,0,7.87,0,0,2.25,2.25,1.12,4.49,12.36,4.49,0,1.12,1.12,5.62,23.6,0,2.25,7.87,0,0
1027868,8.16,6.12,2.04,0,0,2.04,12.24,6.12,0,0,8.16,10.2,4.08,2.04,2.04,2.04,0,2.04,10.2,2.04,8.16,0,4.08,0,2.04,2.04,0,0,2.04,4.08
1027903,1.32,1.32,0,0,0,0,0,0,0,0,0,7.89,1.32,2.63,0,3.95,0,1.32,3.95,0,2.63,0,1.32,0,2.63,1.32,1.32,0,0,0
1028088,9.26,9.26,0,0,0,0,9.26,0,0,3.7,3.7,9.26,1.85,0,0,1.85,3.7,1.85,12.96,0,1.85,9.26,1.85,0,0,5.56,1.85,0,0,0
1028158,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0
1028208,0,0,0,0,0,0,3.64,0,0,0,3.64,7.27,0,3.64,0,3.64,0,0,7.27,0,1.82,3.64,3.64,0,5.45,1.82,0,1.82,0,0
1029003,0,0,0,0,0,0,2.86,0,0,0,0,8.57,2.86,0,0,5.71,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0
1029256,1.19,1.19,0,0,0,0,16.67,5.95,0,4.76,7.14,2.38,0,1.19,0,0,0,1.19,4.76,1.19,1.19,2.38,1.19,0,3.57,5.95,1.19,1.19,0,0
1029536,2.17,2.17,0,0,0,0,2.17,2.17,0,2.17,0,2.17,2.17,0,0,0,0,0,4.35,2.17,2.17,0,0,0,0,0,0,2.17,13.04,0
1029559,8.51,8.51,0,0,0,0,14.89,0,2.13,4.26,6.38,12.77,2.13,2.13,4.26,2.13,2.13,2.13,6.38,4.26,2.13,2.13,2.13,0,0,0,0,0,0,0
1029753,9.43,1.89,7.55,1.89,3.77,1.89,13.21,0,1.89,1.89,7.55,5.66,1.89,0,0,0,0,3.77,7.55,1.89,0,5.66,0,0,1.89,1.89,0,0,0,0
1029809,0,0,0,0,0,0,7.5,0,2.5,0,2.5,7.5,5,0,0,0,0,2.5,10,0,2.5,7.5,0,0,7.5,0,0,0,0,0
1029814,0,0,0,0,0,0,10.42,6.25,0,4.17,0,16.67,6.25,8.33,0,0,2.08,0,14.58,8.33,0,6.25,0,0,6.25,0,0,0,14.58,0
1030016,0,0,0,0,0,0,5.71,0,0,0,2.86,5.71,2.86,2.86,0,0,0,0,2.86,0,2.86,2.86,0,0,2.86,5.71,0,0,0,0
1030112,0,0,0,0,0,0,0,0,0,0,0,13.64,2.27,6.82,0,0,2.27,2.27,2.27,0,2.27,2.27,0,0,6.82,9.09,0,2.27,0,0
1030113,7.89,5.26,2.63,0,0,0,5.26,0,2.63,0,0,7.89,2.63,0,0,5.26,0,5.26,7.89,0,5.26,2.63,0,0,2.63,0,0,0,0,0
1030359,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0
1030471,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,0,0,3.57,0,0,0,0,0,0,0,0,3.57,14.29,0,0,0,0
1030475,6.06,3.03,0,0,0,0,3.03,3.03,0,3.03,0,21.21,12.12,0,0,6.06,6.06,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0
1030481,0,0,0,0,0,0,2.56,0,2.56,0,0,5.13,2.56,5.13,0,0,0,0,2.56,0,2.56,0,0,0,10.26,7.69,0,2.56,2.56,0
1030527,5.77,1.92,3.85,0,1.92,0,1.92,0,0,0,0,11.54,0,3.85,0,5.77,1.92,1.92,1.92,0,0,0,0,1.92,0,0,0,0,0,1.92
1030598,1.69,1.69,0,0,0,0,16.95,0,0,0,6.78,10.17,5.08,0,0,1.69,0,5.08,6.78,0,1.69,5.08,0,0,1.69,0,0,3.39,5.08,0
1030910,7.69,3.85,3.85,0,3.85,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,3.85,0,0,3.85,0,0,0,3.85,0,0,0,0
1031154,2.7,2.7,0,0,0,0,5.41,0,0,0,0,10.81,0,5.41,0,0,0,5.41,10.81,5.41,5.41,0,0,0,10.81,0,0,0,0,0
1031240,0,0,0,0,0,0,10,0,0,0,8,2,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
1031301,4.26,4.26,0,0,0,0,4.26,0,0,0,4.26,2.13,0,2.13,0,0,0,0,10.64,0,6.38,6.38,4.26,0,10.64,6.38,0,0,0,0
1031434,0,0,0,0,0,0,1.72,0,1.72,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0
1031671,6.78,6.78,0,0,0,0,5.08,0,0,0,1.69,1.69,1.69,0,0,0,0,0,5.08,0,3.39,5.08,1.69,0,1.69,6.78,0,0,0,0
1031884,0,0,0,0,0,0,4.76,0,0,0,0,6.35,0,4.76,0,0,0,1.59,3.17,0,1.59,1.59,0,0,6.35,0,0,0,0,0
1031942,0,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0
1031966,0,0,0,0,0,0,6.67,0,0,0,0,3.33,0,0,0,3.33,0,0,3.33,0,0,3.33,0,0,0,0,0,0,0,0
1031980,0,0,0,0,0,0,6.52,0,0,0,4.35,0,0,0,0,0,0,0,4.35,2.17,2.17,0,0,0,6.52,0,0,0,0,0
1032010,13.51,13.51,0,0,0,0,13.51,0,2.7,0,10.81,5.41,2.7,0,0,2.7,0,0,18.92,2.7,10.81,13.51,10.81,0,5.41,5.41,0,0,0,0
1032037,1.75,1.75,0,0,0,0,12.28,0,0,10.53,0,1.75,1.75,0,0,0,0,0,1.75,0,1.75,0,1.75,0,1.75,3.51,0,1.75,0,0
1032074,0,0,0,0,0,0,0,0,0,0,0,4.08,2.04,2.04,0,0,0,0,14.29,2.04,0,12.24,0,0,26.53,0,0,6.12,0,0
1032117,2.08,1.04,1.04,0,1.04,0,9.38,1.04,0,0,0,8.33,1.04,1.04,3.12,3.12,1.04,0,10.42,3.12,0,7.29,0,0,4.17,6.25,1.04,0,0,0
1032154,1.75,1.75,0,0,0,0,10.53,1.75,0,1.75,3.51,8.77,5.26,1.75,0,0,0,1.75,5.26,3.51,0,1.75,0,0,3.51,1.75,0,0,0,0
1032191,7.41,0,7.41,3.7,0,0,14.81,0,0,0,0,12.96,1.85,7.41,0,0,0,3.7,22.22,14.81,3.7,1.85,1.85,1.85,5.56,0,0,0,1.85,0
1032243,0,0,0,0,0,0,3.57,3.57,0,0,3.57,5.36,0,1.79,0,1.79,0,1.79,0,0,0,0,0,0,0,7.14,0,0,0,0
1032371,0,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,14,6,2,6,0,0,12,0,0,0,0,0
1032416,3.77,3.77,0,0,0,0,18.87,0,3.77,3.77,1.89,0,0,0,0,0,0,0,5.66,5.66,0,0,0,0,1.89,1.89,0,0,0,0
1032430,0,0,0,0,0,0,4.35,0,0,0,2.17,2.17,2.17,0,0,0,0,0,4.35,0,2.17,2.17,2.17,0,4.35,8.7,0,0,0,0
1032440,0,0,0,0,0,0,11.9,0,0,0,2.38,2.38,0,2.38,0,0,0,0,11.9,9.52,0,2.38,0,0,14.29,0,0,7.14,0,0
1032452,0,0,0,0,0,0,20.69,3.45,0,0,6.9,6.9,0,0,0,3.45,3.45,0,13.79,10.34,0,3.45,0,0,0,3.45,0,0,0,0
1032462,5.31,4.42,0.88,0,0.88,0,8.85,3.54,0,1.77,4.42,2.65,1.77,0,0,0,0,0.88,6.19,4.42,0.88,1.77,0.88,0,1.77,6.19,0.88,0,0,0.88
1033322,2.33,2.33,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,2.33,2.33,0,0,0,0,0,4.65,0,0,0,0
1033648,9.23,7.69,1.54,0,0,0,1.54,0,0,0,1.54,4.62,1.54,3.08,0,1.54,0,0,9.23,0,1.54,6.15,0,1.54,10.77,0,0,4.62,0,0
1033670,0,0,0,0,0,0,1.61,0,0,0,1.61,0,0,0,0,0,0,0,3.23,0,1.61,1.61,0,0,3.23,8.06,0,0,0,0
1033694,1.61,0,1.61,0,1.61,0,3.23,0,0,0,1.61,3.23,1.61,1.61,0,0,0,0,1.61,0,1.61,1.61,0,0,3.23,0,0,0,4.84,1.61
1033703,3.45,0,3.45,0,2.3,0,3.45,0,0,0,2.3,2.3,1.15,0,0,1.15,0,0,6.9,0,2.3,5.75,1.15,0,1.15,4.6,0,1.15,0,0
1033759,0,0,0,0,0,0,6,0,0,0,4,6,2,2,0,0,2,0,6,0,4,4,0,0,6,6,0,0,0,0
1033893,5.26,1.75,3.51,0,1.75,1.75,8.77,1.75,0,0,3.51,8.77,1.75,7.02,0,0,0,0,10.53,1.75,3.51,5.26,0,0,8.77,1.75,0,0,0,1.75
1033975,6.52,6.52,0,0,0,0,15.22,4.35,0,0,0,2.17,0,0,0,0,2.17,0,10.87,6.52,0,4.35,0,0,13.04,6.52,4.35,2.17,0,0
1034208,8.96,8.96,0,0,0,0,10.45,0,0,0,5.97,1.49,0,0,0,0,0,1.49,7.46,0,2.99,1.49,5.97,0,1.49,0,0,0,0,0
1034266,2.27,2.27,0,0,0,0,20.45,11.36,0,2.27,6.82,2.27,2.27,0,0,0,0,0,15.91,13.64,0,0,2.27,0,2.27,0,0,0,0,0
1034368,5,5,0,0,0,0,16.67,1.67,5,3.33,3.33,0,0,0,0,0,0,0,16.67,8.33,1.67,5,3.33,0,1.67,15,0,0,0,0
1034400,0,0,0,0,0,0,4.35,0,0,0,4.35,2.17,0,2.17,0,0,0,0,2.17,0,0,2.17,0,0,8.7,4.35,0,0,8.7,0
1034427,2.63,2.63,0,0,0,0,5.26,0,0,0,2.63,0,0,0,0,0,0,0,18.42,0,0,15.79,0,2.63,18.42,0,0,0,0,0
1034453,5.88,1.96,3.92,0,0,0,9.8,1.96,0,0,0,5.88,3.92,3.92,0,0,1.96,0,13.73,3.92,3.92,3.92,0,1.96,25.49,1.96,1.96,9.8,0,0
1034482,4.88,4.88,0,0,0,0,9.76,0,0,0,2.44,7.32,0,4.88,0,2.44,0,0,4.88,0,4.88,0,0,0,4.88,0,0,2.44,0,0
1034518,5.13,0,5.13,0,5.13,0,0,0,0,0,0,12.82,5.13,2.56,0,2.56,0,5.13,7.69,0,0,7.69,0,0,0,0,0,0,0,0
1034574,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0
1034892,0,0,0,0,0,0,11.54,0,3.85,0,3.85,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,3.85,0,0,0,0
1035021,2.08,0,2.08,0,0,0,6.25,0,0,0,0,6.25,4.17,0,2.08,0,0,0,4.17,0,0,2.08,0,2.08,0,2.08,2.08,0,4.17,0
1035029,1.64,1.64,0,0,0,0,11.48,0,1.64,0,3.28,4.92,1.64,0,0,1.64,0,1.64,6.56,3.28,0,3.28,0,0,4.92,3.28,0,1.64,0,0
1035058,4,4,0,0,0,0,4,0,0,4,0,8,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,4,0
1035098,8.62,6.9,1.72,0,1.72,0,10.34,0,0,0,3.45,3.45,0,0,1.72,1.72,0,0,6.9,0,3.45,5.17,1.72,0,1.72,0,0,0,1.72,1.72
1035249,3.03,1.01,2.02,0,1.01,0,3.03,0,0,0,3.03,2.02,1.01,0,0,0,1.01,0,6.06,0,1.01,4.04,0,1.01,5.05,1.01,1.01,0,0,1.01
1035272,0,0,0,0,0,0,3.77,0,0,0,3.77,3.77,1.89,0,0,1.89,0,0,0,0,0,0,0,0,0,1.89,0,0,0,1.89
1035282,5.13,3.85,1.28,0,0,0,6.41,2.56,0,0,3.85,2.56,1.28,0,0,0,0,1.28,6.41,1.28,2.56,3.85,2.56,1.28,0,6.41,0,2.56,0,0
1035283,7.84,7.84,0,0,0,0,1.96,0,0,0,0,1.96,0,1.96,0,0,0,0,5.88,0,1.96,3.92,0,0,9.8,1.96,0,5.88,1.96,0
1035504,3.92,0,3.92,0,3.92,0,11.76,1.96,0,0,9.8,3.92,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0
1035599,2.41,1.2,1.2,1.2,0,0,6.02,0,0,0,1.2,9.64,3.61,1.2,0,1.2,0,4.82,10.84,0,0,7.23,2.41,1.2,4.82,0,0,0,0,0
1035780,2.13,1.06,1.06,0,1.06,0,11.7,3.19,1.06,2.13,2.13,6.38,2.13,0,0,3.19,0,2.13,8.51,6.38,1.06,0,1.06,0,1.06,3.19,0,0,0,0
1035861,0,0,0,0,0,0,1.92,0,0,1.92,0,5.77,0,0,0,5.77,0,0,1.92,0,0,1.92,0,0,9.62,0,0,0,0,0
1035984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88,0
1036029,15.69,7.84,7.84,0,7.84,0,9.8,0,0,0,3.92,0,0,0,0,0,0,0,7.84,0,7.84,7.84,1.96,0,5.88,1.96,0,0,0,0
1036393,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,0,0,0,0
1036544,0,0,0,0,0,0,8.57,0,0,0,2.86,11.43,2.86,5.71,0,2.86,0,0,5.71,0,2.86,5.71,0,0,0,0,0,0,0,0
1036600,4.76,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,9.52,0,0,9.52,0,0,0,0,0
1036800,1.82,1.82,0,0,0,0,5.45,0,0,0,1.82,1.82,1.82,0,0,0,0,0,9.09,3.64,3.64,3.64,0,0,1.82,0,0,0,0,0
1036947,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1036979,8.11,8.11,0,0,0,0,5.41,0,0,0,0,5.41,2.7,0,0,0,2.7,0,13.51,2.7,8.11,2.7,8.11,0,32.43,0,0,8.11,0,0
1037104,9.43,9.43,0,0,0,0,20.75,0,3.77,0,7.55,9.43,0,0,3.77,5.66,1.89,1.89,15.09,5.66,5.66,0,3.77,0,9.43,1.89,0,0,0,0
1037240,0,0,0,0,0,0,10.42,0,0,0,8.33,4.17,2.08,2.08,0,0,0,0,2.08,0,2.08,0,0,0,4.17,10.42,0,0,0,0
1037322,13.95,11.63,2.33,0,2.33,0,16.28,0,6.98,0,2.33,2.33,0,2.33,0,0,0,0,11.63,9.3,0,0,2.33,0,0,13.95,0,0,0,0
1037419,0,0,0,0,0,0,1.22,0,1.22,0,0,2.44,2.44,0,0,0,0,0,3.66,0,0,3.66,0,0,2.44,0,1.22,1.22,2.44,0
1037501,4.55,0,4.55,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,4.55,0,0,0,0,0,0,0,0
1037686,5,5,0,0,0,0,5,0,0,0,0,5,0,0,2.5,2.5,2.5,2.5,10,0,0,7.5,2.5,0,12.5,0,2.5,0,0,0
1037726,2.82,1.41,1.41,0,0,0,5.63,0,0,0,0,0,0,0,0,0,0,0,5.63,2.82,2.82,1.41,0,0,5.63,4.23,1.41,0,0,0
1037781,3.57,3.57,0,0,0,0,10.71,0,0,0,3.57,7.14,3.57,0,0,3.57,0,0,7.14,3.57,3.57,3.57,3.57,0,0,10.71,0,0,0,0
1038126,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038325,0,0,0,0,0,0,7.02,5.26,0,1.75,5.26,0,0,0,0,0,0,0,5.26,3.51,0,1.75,0,0,1.75,8.77,0,0,0,0
1038347,2.56,2.56,0,0,0,0,15.38,2.56,0,0,7.69,0,0,0,0,0,0,0,7.69,2.56,2.56,2.56,2.56,0,5.13,2.56,2.56,0,0,0
1038403,1.23,1.23,0,0,0,0,2.47,0,0,0,0,6.17,1.23,1.23,0,2.47,0,1.23,6.17,1.23,0,4.94,0,0,3.7,3.7,0,1.23,1.23,0
1038413,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0
1038529,2.5,0,2.5,0,2.5,0,5,0,0,0,5,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,5,0,0,0,2.5
1038531,3.85,3.85,0,0,0,0,7.69,0,0,0,3.85,3.85,3.85,0,0,0,0,0,3.85,0,3.85,3.85,3.85,0,0,7.69,0,0,0,0
1038536,0,0,0,0,0,0,6.38,0,0,0,0,4.26,0,0,0,2.13,0,2.13,2.13,2.13,0,0,0,0,19.15,0,0,0,0,0
1038538,4.35,1.45,1.45,0,0,1.45,11.59,2.9,0,0,0,8.7,1.45,1.45,0,1.45,0,4.35,15.94,5.8,0,10.14,0,0,13.04,0,2.9,18.84,0,0
1038629,6,6,0,0,0,0,6,0,0,0,0,4,2,0,0,0,2,0,8,4,0,4,0,0,24,0,0,0,0,0
1038685,2.38,2.38,0,0,0,0,4.76,0,2.38,0,0,4.76,4.76,0,0,0,0,0,7.14,0,0,7.14,0,0,4.76,4.76,0,0,0,0
1038691,4.17,4.17,0,0,0,0,8.33,0,0,1.39,1.39,2.78,0,2.78,0,0,0,0,4.17,2.78,0,1.39,0,0,5.56,8.33,0,0,0,0
1038719,0,0,0,0,0,0,11.36,0,0,0,9.09,6.82,0,2.27,0,0,2.27,2.27,4.55,0,4.55,0,0,0,4.55,9.09,0,2.27,0,0
1039133,8.57,2.86,2.86,2.86,0,0,2.86,0,0,0,2.86,8.57,5.71,2.86,0,0,0,0,2.86,0,0,2.86,0,0,0,8.57,0,0,0,0
1039278,0,0,0,0,0,0,0,0,0,0,0,16.98,9.43,1.89,0,1.89,1.89,1.89,5.66,0,0,5.66,0,0,7.55,7.55,0,0,0,0
1039475,1.72,1.72,0,0,0,0,3.45,0,0,0,3.45,6.9,1.72,1.72,0,3.45,0,0,5.17,0,1.72,5.17,1.72,0,6.9,0,0,1.72,0,0
1039702,0,0,0,0,0,0,4.35,0,0,0,2.17,2.17,0,0,0,0,0,2.17,8.7,2.17,0,6.52,0,0,0,10.87,0,0,0,0
1040116,1.82,1.82,0,0,0,0,9.09,0,0,0,3.64,7.27,0,7.27,0,0,0,0,5.45,0,3.64,3.64,0,0,7.27,3.64,1.82,0,0,1.82
1040171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,5.71,0,0,0,0,0
1040229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,3.57,14.29,0,0,0,0
1040259,5.13,5.13,0,0,0,0,5.13,0,0,0,0,25.64,10.26,10.26,0,5.13,0,0,5.13,0,2.56,2.56,0,0,10.26,0,0,0,0,0
1040461,8.51,6.38,2.13,0,2.13,0,10.64,0,0,0,6.38,8.51,2.13,0,0,6.38,0,2.13,2.13,0,2.13,2.13,2.13,0,2.13,0,0,2.13,0,2.13
1040593,1.47,1.47,0,0,0,0,4.41,0,0,0,0,7.35,0,2.94,1.47,0,1.47,1.47,13.24,1.47,10.29,10.29,1.47,0,4.41,0,0,0,0,0
1040694,1.96,1.96,0,0,0,0,15.69,5.88,0,1.96,11.76,1.96,0,0,1.96,0,0,0,7.84,1.96,0,3.92,1.96,0,0,0,0,0,0,0
1040761,5.8,2.9,2.9,0,2.9,0,0,0,0,0,0,7.25,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,5.8,0,0
1040872,0,0,0,0,0,0,6.15,0,0,0,1.54,1.54,1.54,0,0,1.54,0,0,7.69,1.54,0,6.15,0,0,13.85,0,0,1.54,0,0
1041264,6.78,6.78,0,0,0,0,5.08,0,0,0,1.69,6.78,1.69,1.69,0,1.69,1.69,0,3.39,0,3.39,3.39,1.69,0,3.39,10.17,0,3.39,3.39,1.69
1041474,5,5,0,0,0,0,5,0,0,0,2.5,2.5,0,0,0,0,0,2.5,15,0,12.5,5,2.5,0,10,0,0,0,0,0
